day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;76600;KELP;2029;29;;;;;2032;29;;;;;2030.5;-60.828125
0;76600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-186.0
0;76700;RAINFOREST_RESIN;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;-186.0
0;76700;SQUID_INK;1962;30;;;;;1965;31;;;;;1963.5;718.234375
0;76700;KELP;2029;30;;;;;2032;31;;;;;2030.5;-56.921875
0;76800;RAINFOREST_RESIN;9995;25;;;;;10002;6;10005;25;;;9998.5;-186.0
0;76800;SQUID_INK;1961;25;;;;;1965;25;;;;;1963.0;759.4140625
0;76800;KELP;2029;25;;;;;2032;25;;;;;2030.5;-54.828125
0;76900;KELP;2029;34;;;;;2032;29;;;;;2030.5;-52.1796875
0;76900;RAINFOREST_RESIN;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;-186.0
0;76900;SQUID_INK;1961;34;;;;;1964;29;;;;;1962.5;768.515625
0;77000;SQUID_INK;1962;28;;;;;1964;4;1965;28;;;1963.0;734.5078125
0;77000;KELP;2029;28;;;;;2031;4;2032;28;;;2030.0;-48.6328125
0;77000;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-186.0
0;77100;RAINFOREST_RESIN;9998;10;9995;22;;;10005;22;;;;;10001.5;-186.0
0;77100;SQUID_INK;1965;5;1963;23;;;1966;22;;;;;1965.5;680.9296875
0;77100;KELP;2031;5;2029;23;;;2032;22;;;;;2031.5;-48.1171875
0;77200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-186.0
0;77200;SQUID_INK;1963;30;;;;;1967;30;;;;;1965.0;654.921875
0;77200;KELP;2029;30;;;;;2032;30;;;;;2030.5;-42.4921875
0;77300;KELP;2028;25;;;;;2031;26;;;;;2029.5;2.1171875
0;77300;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;-186.0
0;77300;SQUID_INK;1967;25;;;;;1971;26;;;;;1969.0;458.8984375
0;77400;SQUID_INK;1966;29;;;;;1968;3;1969;29;;;1967.0;535.421875
0;77400;KELP;2028;29;;;;;2030;3;2031;29;;;2029.0;-2.3515625
0;77400;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-186.0
0;77500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-186.0
0;77500;SQUID_INK;1966;24;;;;;1969;24;;;;;1967.5;525.8359375
0;77500;KELP;2028;24;;;;;2031;24;;;;;2029.5;1.8125
0;77600;RAINFOREST_RESIN;9998;3;9995;30;;;10005;30;;;;;10001.5;-186.0
0;77600;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;512.7421875
0;77600;KELP;2028;30;;;;;2031;30;;;;;2029.5;5.15625
0;77700;KELP;2027;31;;;;;2030;31;;;;;2028.5;37.890625
0;77700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;-186.0
0;77700;SQUID_INK;1967;31;;;;;1970;31;;;;;1968.5;471.640625
0;77800;SQUID_INK;1967;31;;;;;1970;2;1971;29;;;1968.5;462.640625
0;77800;KELP;2026;31;;;;;2030;31;;;;;2028.0;68.9375
0;77800;RAINFOREST_RESIN;9998;2;9996;2;9995;29;10004;2;10005;29;;;10001.0;-186.0
0;77900;RAINFOREST_RESIN;9996;2;9995;24;;;9998;1;10002;7;10004;2;9997.0;-186.0
0;77900;SQUID_INK;1970;1;1967;26;;;1971;26;;;;;1970.5;453.6484375
0;77900;KELP;2029;1;2026;26;;;2030;26;;;;;2029.5;67.859375
0;78000;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-186.0
0;78000;SQUID_INK;1970;21;;;;;1974;21;;;;;1972.0;302.8125
0;78000;KELP;2027;21;;;;;2030;21;;;;;2028.5;57.25
0;78100;KELP;2026;23;;;;;2030;24;;;;;2028.0;73.125
0;78100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-186.0
0;78100;SQUID_INK;1970;23;;;;;1974;24;;;;;1972.0;307.40625
0;78200;SQUID_INK;1972;1;1970;29;;;1973;24;;;;;1972.5;322.3359375
0;78200;KELP;2029;1;2027;5;2026;24;2030;24;;;;;2029.5;68.25
0;78200;RAINFOREST_RESIN;10002;1;9995;24;;;10005;24;;;;;10003.5;-186.0
0;78300;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-186.0
0;78300;SQUID_INK;1970;25;;;;;1973;25;;;;;1971.5;325.984375
0;78300;KELP;2026;25;;;;;2030;25;;;;;2028.0;74.1953125
0;78400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-186.0
0;78400;SQUID_INK;1971;25;;;;;1975;25;;;;;1973.0;259.90625
0;78400;KELP;2026;25;;;;;2029;25;;;;;2027.5;90.5390625
0;78500;KELP;2026;29;;;;;2029;25;;;;;2027.5;84.2890625
0;78500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-186.0
0;78500;SQUID_INK;1972;4;1971;25;;;1974;2;1975;23;;;1973.0;261.5390625
0;78600;SQUID_INK;1971;25;;;;;1973;3;1974;25;;;1972.0;265.3125
0;78600;KELP;2026;25;;;;;2028;3;2029;25;;;2027.0;83.4609375
0;78600;RAINFOREST_RESIN;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;-186.0
0;78700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-186.0
0;78700;SQUID_INK;1971;26;;;;;1974;26;;;;;1972.5;276.5
0;78700;KELP;2026;26;;;;;2029;26;;;;;2027.5;103.9609375
0;78800;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-186.0
0;78800;SQUID_INK;1969;29;;;;;1973;29;;;;;1971.0;351.8515625
0;78800;KELP;2026;29;;;;;2029;29;;;;;2027.5;109.625
0;78900;KELP;2026;1;2025;25;;;2029;26;;;;;2027.5;115.3046875
0;78900;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;-186.0
0;78900;SQUID_INK;1970;26;;;;;1973;26;;;;;1971.5;326.890625
0;79000;SQUID_INK;1969;8;1968;21;;;1972;22;;;;;1970.5;400.03125
0;79000;KELP;2026;7;2025;22;;;2028;1;2029;21;;;2027.0;129.9296875
0;79000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-186.0
0;79100;RAINFOREST_RESIN;9995;20;;;;;9998;5;10005;20;;;9996.5;-186.0
0;79100;SQUID_INK;1969;20;;;;;1972;20;;;;;1970.5;392.9609375
0;79100;KELP;2025;20;;;;;2029;20;;;;;2027.0;127.3046875
0;79200;RAINFOREST_RESIN;9996;2;9995;24;;;10002;9;10004;2;10005;24;9999.0;-186.0
0;79200;SQUID_INK;1969;26;;;;;1972;26;;;;;1970.5;367.5859375
0;79200;KELP;2025;26;;;;;2028;2;2029;24;;;2026.5;130.671875
0;79300;KELP;2026;5;2025;21;;;2028;1;2029;20;;;2027.0;131.3203125
0;79300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-186.0
0;79300;SQUID_INK;1969;5;1968;21;;;1972;21;;;;;1970.5;408.359375
0;79400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-186.0
0;79400;SQUID_INK;1969;33;;;;;1972;29;;;;;1970.5;383.890625
0;79400;KELP;2025;33;;;;;2028;29;;;;;2026.5;133.9609375
0;79500;SQUID_INK;1971;7;1969;28;;;1972;28;;;;;1971.5;386.171875
0;79500;KELP;2027;7;2025;28;;;2028;2;2029;26;;;2027.5;132.375
0;79500;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-186.0
0;79600;RAINFOREST_RESIN;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;-186.0
0;79600;SQUID_INK;1969;25;;;;;1971;3;1972;25;;;1970.0;369.40625
0;79600;KELP;2025;25;;;;;2027;3;2028;25;;;2026.0;138.625
0;79700;SQUID_INK;1970;25;;;;;1973;25;;;;;1971.5;344.09375
0;79700;KELP;2025;25;;;;;2028;25;;;;;2026.5;137.1015625
0;79700;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-186.0
0;79800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-186.0
0;79800;KELP;2025;25;;;;;2028;25;;;;;2026.5;146.15625
0;79800;SQUID_INK;1969;25;;;;;1973;25;;;;;1971.0;361.2890625
0;79900;SQUID_INK;1969;32;;;;;1972;29;;;;;1970.5;378.0625
0;79900;KELP;2026;3;2025;29;;;2029;29;;;;;2027.5;120.890625
0;79900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;6;10004;1;10005;28;9999.0;-186.0
0;80000;SQUID_INK;1969;25;;;;;1972;26;;;;;1970.5;390.9140625
0;80000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-186.0
0;80000;KELP;2025;26;;;;;2026;1;2029;26;;;2025.5;119.5546875
0;80100;SQUID_INK;1967;22;;;;;1970;22;;;;;1968.5;481.234375
0;80100;KELP;2025;22;;;;;2029;22;;;;;2027.0;123.4375
0;80100;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-186.0
0;80200;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-186.0
0;80200;KELP;2025;22;;;;;2028;22;;;;;2026.5;146.5234375
0;80200;SQUID_INK;1967;22;;;;;1970;22;;;;;1968.5;493.59375
0;80300;SQUID_INK;1967;21;;;;;1968;6;1970;21;;;1967.5;494.484375
0;80300;KELP;2024;21;;;;;2026;6;2028;21;;;2025.0;167.75
0;80300;RAINFOREST_RESIN;9996;1;9995;20;;;10000;6;10004;1;10005;20;9998.0;-186.0
0;80400;SQUID_INK;1967;25;;;;;1970;25;;;;;1968.5;489.3203125
0;80400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-186.0
0;80400;KELP;2025;2;2024;23;;;2028;25;;;;;2026.5;166.25
0;80500;SQUID_INK;1966;22;;;;;1967;2;1969;1;1970;21;1966.5;511.109375
0;80500;KELP;2025;20;;;;;2028;22;;;;;2026.5;158.328125
0;80500;RAINFOREST_RESIN;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;-186.0
0;80600;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-186.0
0;80600;KELP;2025;1;2024;30;;;2026;2;2028;31;;;2025.5;164.2421875
0;80600;SQUID_INK;1967;31;;;;;1969;2;1970;31;;;1968.0;487.4609375
0;80700;SQUID_INK;1967;24;;;;;1970;24;;;;;1968.5;490.078125
0;80700;KELP;2024;24;;;;;2027;2;2028;22;;;2025.5;180.234375
0;80700;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;-186.0
0;80800;SQUID_INK;1966;24;;;;;1968;6;1969;2;1970;22;1967.0;514.25
0;80800;RAINFOREST_RESIN;9996;2;9995;22;;;10002;5;10004;2;10005;22;9999.0;-186.0
0;80800;KELP;2025;24;;;;;2027;6;2028;24;;;2026.0;142.8125
0;80900;SQUID_INK;1967;28;;;;;1969;6;1970;28;;;1968.0;488.171875
0;80900;KELP;2025;28;;;;;2027;6;2028;1;2029;27;2026.0;128.9140625
0;80900;RAINFOREST_RESIN;9996;1;9995;27;;;10002;7;10004;1;10005;27;9999.0;-186.0
0;81000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-186.0
0;81000;KELP;2025;31;;;;;2028;1;2029;30;;;2026.5;127.7421875
0;81000;SQUID_INK;1967;31;;;;;1971;31;;;;;1969.0;453.5390625
0;81100;SQUID_INK;1965;24;;;;;1968;24;;;;;1966.5;578.140625
0;81100;KELP;2026;2;2025;22;;;2029;24;;;;;2027.5;113.515625
0;81100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-186.0
0;81200;SQUID_INK;1965;29;;;;;1969;29;;;;;1967.0;556.3515625
0;81200;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;-186.0
0;81200;KELP;2026;29;;;;;2029;29;;;;;2027.5;106.1640625
0;81300;SQUID_INK;1965;1;1963;2;1962;28;1966;30;;;;;1965.5;699.515625
0;81300;KELP;2028;1;2026;30;;;2029;30;;;;;2028.5;88.390625
0;81300;RAINFOREST_RESIN;10002;1;9996;2;9995;28;10004;2;10005;28;;;10003.0;-186.0
0;81400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-186.0
0;81400;KELP;2026;22;;;;;2029;22;;;;;2027.5;88.15625
0;81400;SQUID_INK;1961;22;;;;;1964;22;;;;;1962.5;775.796875
0;81500;SQUID_INK;1962;22;;;;;1965;22;;;;;1963.5;738.0390625
0;81500;KELP;2025;22;;;;;2029;22;;;;;2027.0;114.609375
0;81500;RAINFOREST_RESIN;9998;2;9995;22;;;10005;22;;;;;10001.5;-186.0
0;81600;SQUID_INK;1963;28;;;;;1966;28;;;;;1964.5;674.71875
0;81600;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;-186.0
0;81600;KELP;2026;28;;;;;2029;28;;;;;2027.5;97.125
0;81700;SQUID_INK;1964;26;;;;;1967;2;1968;24;;;1965.5;612.4296875
0;81700;KELP;2026;26;;;;;2029;26;;;;;2027.5;84.546875
0;81700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-186.0
0;81800;RAINFOREST_RESIN;9998;5;9995;21;;;10005;21;;;;;10001.5;-186.0
0;81800;KELP;2026;21;;;;;2030;21;;;;;2028.0;79.0703125
0;81800;SQUID_INK;1964;21;;;;;1967;21;;;;;1965.5;640.59375
0;81900;KELP;2026;28;;;;;2029;28;;;;;2027.5;103.234375
0;81900;SQUID_INK;1966;28;;;;;1969;28;;;;;1967.5;545.03125
0;81900;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-186.0
0;82000;KELP;2026;25;;;;;2029;25;;;;;2027.5;101.078125
0;82000;SQUID_INK;1965;25;;;;;1968;25;;;;;1966.5;568.3203125
0;82000;RAINFOREST_RESIN;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;-186.0
0;82100;SQUID_INK;1966;26;;;;;1970;26;;;;;1968.0;513.8125
0;82100;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;-186.0
0;82100;KELP;2026;26;;;;;2030;26;;;;;2028.0;82.828125
0;82200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-186.0
0;82200;KELP;2026;31;;;;;2029;30;;;;;2027.5;87.0703125
0;82200;SQUID_INK;1967;1;1966;30;;;1970;30;;;;;1968.5;498.640625
0;82300;KELP;2026;32;;;;;2029;2;2030;30;;;2027.5;80.3359375
0;82300;SQUID_INK;1966;32;;;;;1969;32;;;;;1967.5;533.578125
0;82300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-186.0
0;82400;KELP;2026;22;;;;;2029;22;;;;;2027.5;102.40625
0;82400;SQUID_INK;1966;22;;;;;1969;22;;;;;1967.5;519.046875
0;82400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-186.0
0;82500;SQUID_INK;1964;24;;;;;1967;1;1968;23;;;1965.5;610.6953125
0;82500;RAINFOREST_RESIN;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;-186.0
0;82500;KELP;2026;24;;;;;2029;24;;;;;2027.5;96.28125
0;82600;RAINFOREST_RESIN;9996;2;9995;29;;;10000;5;10004;2;10005;29;9998.0;-186.0
0;82600;KELP;2026;31;;;;;2027;5;2028;3;2029;31;2026.5;94.8828125
0;82600;SQUID_INK;1965;31;;;;;1966;5;1967;3;1968;31;1965.5;568.9140625
0;82700;KELP;2026;32;;;;;2029;30;;;;;2027.5;106.015625
0;82700;SQUID_INK;1963;2;1962;30;;;1965;30;;;;;1964.0;715.3046875
0;82700;RAINFOREST_RESIN;9996;1;9995;29;;;10002;1;10004;1;10005;29;9999.0;-186.0
0;82800;KELP;2026;21;;;;;2028;1;2029;21;;;2027.0;103.5703125
0;82800;SQUID_INK;1962;21;;;;;1963;1;1965;21;;;1962.5;746.5546875
0;82800;RAINFOREST_RESIN;9998;10;9995;21;;;10005;21;;;;;10001.5;-186.0
0;82900;SQUID_INK;1963;21;;;;;1966;21;;;;;1964.5;670.78125
0;82900;RAINFOREST_RESIN;9998;9;9996;1;9995;20;10004;1;10005;20;;;10001.0;-186.0
0;82900;KELP;2026;21;;;;;2029;21;;;;;2027.5;104.703125
0;83000;RAINFOREST_RESIN;9998;8;9996;2;9995;28;10004;2;10005;28;;;10001.0;-186.0
0;83000;KELP;2026;2;2025;28;;;2029;30;;;;;2027.5;112.8984375
0;83000;SQUID_INK;1966;30;;;;;1969;30;;;;;1967.5;543.4609375
0;83100;KELP;2025;26;;;;;2029;26;;;;;2027.0;118.046875
0;83100;SQUID_INK;1967;26;;;;;1970;26;;;;;1968.5;484.1953125
0;83100;RAINFOREST_RESIN;9995;26;;;;;9998;5;10005;26;;;9996.5;-186.0
0;83200;KELP;2025;31;;;;;2029;31;;;;;2027.0;117.609375
0;83200;SQUID_INK;1967;31;;;;;1970;31;;;;;1968.5;478.8984375
0;83200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-186.0
0;83300;SQUID_INK;1966;23;;;;;1969;23;;;;;1967.5;518.6484375
0;83300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;-186.0
0;83300;KELP;2025;23;;;;;2028;23;;;;;2026.5;136.9375
0;83400;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-186.0
0;83400;KELP;2025;25;;;;;2027;3;2028;1;2029;24;2026.0;132.234375
0;83400;SQUID_INK;1966;25;;;;;1968;3;1969;25;;;1967.0;536.234375
0;83500;KELP;2027;1;2025;30;;;2028;30;;;;;2027.5;134.4296875
0;83500;SQUID_INK;1968;1;1966;30;;;1969;30;;;;;1968.5;538.9140625
0;83500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-186.0
0;83600;KELP;2026;24;;;;;2029;24;;;;;2027.5;103.0
0;83600;SQUID_INK;1966;24;;;;;1969;24;;;;;1967.5;521.7578125
0;83600;RAINFOREST_RESIN;9998;1;9995;24;;;10005;24;;;;;10001.5;-186.0
0;83700;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;-186.0
0;83700;SQUID_INK;1965;27;;;;;1969;27;;;;;1967.0;555.09375
0;83700;KELP;2026;27;;;;;2029;27;;;;;2027.5;103.0703125
0;83800;RAINFOREST_RESIN;9995;22;;;;;9998;2;10005;22;;;9996.5;-186.0
0;83800;KELP;2026;22;;;;;2029;22;;;;;2027.5;100.0859375
0;83800;SQUID_INK;1966;22;;;;;1970;22;;;;;1968.0;514.9453125
0;83900;KELP;2026;26;;;;;2029;26;;;;;2027.5;96.3515625
0;83900;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;-186.0
0;83900;SQUID_INK;1967;26;;;;;1970;26;;;;;1968.5;479.65625
0;84000;KELP;2026;20;;;;;2029;21;;;;;2027.5;97.7734375
0;84000;SQUID_INK;1966;20;;;;;1969;1;1970;20;;;1967.5;511.3828125
0;84000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-186.0
0;84100;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-186.0
0;84100;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;506.9140625
0;84100;KELP;2026;30;;;;;2029;30;;;;;2027.5;91.5703125
0;84200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-186.0
0;84200;SQUID_INK;1967;31;;;;;1971;31;;;;;1969.0;452.8359375
0;84200;KELP;2026;31;;;;;2029;31;;;;;2027.5;98.0390625
0;84300;KELP;2027;5;2026;20;;;2030;20;;;;;2028.5;77.3828125
0;84300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-186.0
0;84300;SQUID_INK;1967;25;;;;;1970;20;;;;;1968.5;480.84375
0;84400;SQUID_INK;1968;28;;;;;1971;2;1972;26;;;1969.5;410.3359375
0;84400;KELP;2026;28;;;;;2030;28;;;;;2028.0;70.1875
0;84400;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-186.0
0;84500;RAINFOREST_RESIN;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;-186.0
0;84500;SQUID_INK;1969;5;1968;24;;;1972;24;;;;;1970.5;402.7734375
0;84500;KELP;2027;6;2026;23;;;2030;24;;;;;2028.5;61.3515625
0;84600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-186.0
0;84600;SQUID_INK;1969;30;;;;;1972;30;;;;;1970.5;380.515625
0;84600;KELP;2026;30;;;;;2030;30;;;;;2028.0;70.2265625
0;84700;KELP;2026;25;;;;;2030;25;;;;;2028.0;68.25
0;84700;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;-186.0
0;84700;SQUID_INK;1969;25;;;;;1973;25;;;;;1971.0;352.2734375
0;84800;SQUID_INK;1969;26;;;;;1973;26;;;;;1971.0;348.1328125
0;84800;KELP;2027;26;;;;;2030;26;;;;;2028.5;56.03125
0;84800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-186.0
0;84900;RAINFOREST_RESIN;9995;22;;;;;10002;5;10005;22;;;9998.5;-186.0
0;84900;SQUID_INK;1970;22;;;;;1973;22;;;;;1971.5;342.09375
0;84900;KELP;2027;22;;;;;2030;22;;;;;2028.5;56.6328125
0;85000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-186.0
0;85000;SQUID_INK;1970;24;;;;;1972;3;1973;24;;;1971.0;327.9609375
0;85000;KELP;2027;24;;;;;2029;3;2030;24;;;2028.0;37.2109375
0;85100;KELP;2027;31;;;;;2030;31;;;;;2028.5;37.8671875
0;85100;RAINFOREST_RESIN;9996;1;9995;30;;;10002;4;10004;1;10005;30;9999.0;-186.0
0;85100;SQUID_INK;1969;31;;;;;1972;31;;;;;1970.5;392.3671875
0;85200;SQUID_INK;1970;4;1969;21;;;1972;21;;;;;1971.0;392.75
0;85200;KELP;2028;4;2027;21;;;2030;21;;;;;2029.0;45.40625
0;85200;RAINFOREST_RESIN;10000;4;9995;21;;;10005;21;;;;;10002.5;-186.0
0;85300;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-186.0
0;85300;SQUID_INK;1969;30;;;;;1973;30;;;;;1971.0;358.7265625
0;85300;KELP;2027;30;;;;;2030;30;;;;;2028.5;52.484375
0;85400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-186.0
0;85400;SQUID_INK;1970;22;;;;;1973;22;;;;;1971.5;341.421875
0;85400;KELP;2027;22;;;;;2030;22;;;;;2028.5;48.828125
0;85500;KELP;2027;1;2026;20;;;2028;5;2030;21;;;2027.5;63.109375
0;85500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-186.0
0;85500;SQUID_INK;1970;21;;;;;1972;5;1973;21;;;1971.0;339.53125
0;85600;SQUID_INK;1969;29;;;;;1973;29;;;;;1971.0;348.484375
0;85600;KELP;2027;29;;;;;2030;29;;;;;2028.5;59.90625
0;85600;RAINFOREST_RESIN;9995;29;;;;;10002;9;10005;29;;;9998.5;-186.0
0;85700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-186.0
0;85700;SQUID_INK;1969;28;;;;;1973;28;;;;;1971.0;349.8046875
0;85700;KELP;2027;28;;;;;2030;28;;;;;2028.5;60.3046875
0;85800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-186.0
0;85800;SQUID_INK;1969;23;;;;;1972;25;;;;;1970.5;387.8203125
0;85800;KELP;2026;25;;;;;2027;2;2030;25;;;2026.5;71.625
0;85900;KELP;2027;1;2026;22;;;2030;23;;;;;2028.5;64.4453125
0;85900;RAINFOREST_RESIN;9996;1;9995;22;;;9998;8;10004;1;10005;22;9997.0;-186.0
0;85900;SQUID_INK;1969;23;;;;;1972;23;;;;;1970.5;374.609375
0;86000;SQUID_INK;1970;4;1969;1;1968;22;1972;22;;;;;1971.0;408.75
0;86000;KELP;2028;4;2026;23;;;2029;22;;;;;2028.5;85.2890625
0;86000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-186.0
0;86100;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;-186.0
0;86100;SQUID_INK;1967;28;;;;;1970;28;;;;;1968.5;468.7734375
0;86100;KELP;2026;28;;;;;2029;28;;;;;2027.5;93.4609375
0;86200;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;-186.0
0;86200;SQUID_INK;1966;27;;;;;1969;1;1970;27;;;1967.5;513.4765625
0;86200;KELP;2026;27;;;;;2029;28;;;;;2027.5;98.546875
0;86300;KELP;2026;37;;;;;2029;32;;;;;2027.5;98.5859375
0;86300;RAINFOREST_RESIN;9998;10;9996;2;9995;30;10004;2;10005;30;;;10001.0;-186.0
0;86300;SQUID_INK;1966;37;;;;;1969;32;;;;;1967.5;534.640625
0;86400;SQUID_INK;1967;25;;;;;1971;25;;;;;1969.0;458.84375
0;86400;KELP;2026;25;;;;;2029;25;;;;;2027.5;97.59375
0;86400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;-186.0
0;86500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-186.0
0;86500;SQUID_INK;1965;27;;;;;1968;21;;;;;1966.5;576.7265625
0;86500;KELP;2026;27;;;;;2029;21;;;;;2027.5;94.140625
0;86600;RAINFOREST_RESIN;9995;30;;;;;9998;8;10005;30;;;9996.5;-186.0
0;86600;SQUID_INK;1966;29;;;;;1969;30;;;;;1967.5;527.578125
0;86600;KELP;2026;29;;;;;2029;30;;;;;2027.5;94.1015625
0;86700;KELP;2028;3;2026;28;;;2030;28;;;;;2029.0;69.2109375
0;86700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-186.0
0;86700;SQUID_INK;1968;3;1966;28;;;1969;28;;;;;1968.5;530.9140625
0;86800;SQUID_INK;1966;30;;;;;1970;30;;;;;1968.0;507.828125
0;86800;KELP;2026;30;;;;;2030;30;;;;;2028.0;62.4765625
0;86800;RAINFOREST_RESIN;9995;30;;;;;10002;5;10005;30;;;9998.5;-186.0
0;86900;RAINFOREST_RESIN;9995;28;;;;;10000;2;10005;28;;;9997.5;-186.0
0;86900;SQUID_INK;1967;28;;;;;1968;1;1970;28;;;1967.5;477.4140625
0;86900;KELP;2026;28;;;;;2028;1;2030;28;;;2027.0;67.09375
0;87000;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-186.0
0;87000;SQUID_INK;1966;27;;;;;1969;27;;;;;1967.5;530.84375
0;87000;KELP;2027;1;2026;26;;;2030;27;;;;;2028.5;64.5390625
